TransactionLineItemID,TransactionID,TransactionDate,TransactionTime,StoreID,StoreName,StoreLocation,StoreRegion,Latitude,Longitude,StoreType,EmployeeID,EmployeeFirstName,EmployeeLastName,ShiftType,CustomerID,CustomerFirstName,CustomerLastName,CustomerEmail,CustomerSinceDate,CustomerGender,CustomerAge,LoyaltyMemberID,LoyaltyStatus,PointsEarned,PointsBalance,IsRewardRedeemed,RewardType,ProductID,ProductName,ProductCategory,ProductSubCategory,OrderType,PaymentMethod,UnitPrice,Quantity,TotalLineItemPrice,DayOfWeek,Daypart
1061,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Evening,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,LM118,Gold,9,716,TRUE,Free Beverage,P007,Caffe Mocha,Hot Beverages,Espresso,Dine-In,Reward,4.75,1,4.75,Monday,Evening
1062,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Evening,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,LM118,Gold,24,1078,TRUE,Free Pastry,P005,Cold Brew,Cold Beverages,Cold Brew,Dine-In,Reward,4,3,12,Monday,Evening
1063,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Morning,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,LM118,Silver,24,1018,TRUE,Free Beverage,P011,Breakfast Sandwich,Food,Sandwich,Dine-In,Reward,5.5,3,16.5,Monday,Evening
1064,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Evening,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,LM118,Bronze,3,1407,TRUE,Free Beverage,P009,Coffee Cake,Food,Pastry,Dine-In,Reward,3,1,3,Monday,Evening
1065,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Afternoon,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,LM118,Silver,20,1831,TRUE,Free Pastry,P003,Latte,Hot Beverages,Espresso,Dine-In,Reward,4.5,3,13.5,Monday,Evening
1066,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Evening,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,NULL,Non-Member,0,0,TRUE,50% Off,P008,Green Tea Latte,Hot Beverages,Tea,Dine-In,Reward,4.25,2,8.5,Monday,Evening
1067,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Evening,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,LM118,Silver,6,937,TRUE,50% Off,P005,Cold Brew,Cold Beverages,Cold Brew,Dine-In,Reward,4,1,4,Monday,Evening
1068,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Morning,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,LM118,Bronze,8,256,TRUE,Free Pastry,P002,Cappuccino,Hot Beverages,Espresso,Dine-In,Reward,4.25,2,8.5,Monday,Evening
1069,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Morning,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,LM118,Silver,10,691,TRUE,Free Beverage,P001,Caffe Americano,Hot Beverages,Espresso,Dine-In,Reward,3.5,2,7,Monday,Evening
1070,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Evening,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,LM118,Bronze,10,1898,TRUE,Free Beverage,P006,Frappuccino,Cold Beverages,Blended,Dine-In,Reward,5.25,2,10.5,Monday,Evening
1071,100291,18-11-2024,02:11:22,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP042,Tanya,Anderson,Afternoon,CUS118,Zachary,Kaufman,jacobselizabeth@example.org,09-01-2022,F,39,NULL,Non-Member,0,0,TRUE,Free Pastry,P012,Bagel,Food,Pastry,Dine-In,Reward,2.75,3,8.25,Monday,Evening
1072,100292,29-12-2024,09:43:30,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP013,Ashley,Benitez,Evening,CUS169,Carol,Villarreal,lindseynatalie@example.net,09-05-2023,F,38,LM169,Silver,16,651,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Dine-In,Cash,3.75,3,11.25,Sunday,Morning
1073,100293,24-10-2025,12:42:30,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP024,Brittany,Moore,Afternoon,CUS103,Michael,Swanson,woodtravis@example.org,31-05-2021,F,27,LM103,Gold,11,1117,FALSE,NULL,P012,Bagel,Food,Pastry,Take-Out,Mobile Payment,2.75,2,5.5,Friday,Afternoon
1074,100293,24-10-2025,12:42:30,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP024,Brittany,Moore,Evening,CUS103,Michael,Swanson,woodtravis@example.org,31-05-2021,F,27,LM103,Bronze,5,1593,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Take-Out,Mobile Payment,5.5,1,5.5,Friday,Afternoon
1075,100293,24-10-2025,12:42:30,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP024,Brittany,Moore,Afternoon,CUS103,Michael,Swanson,woodtravis@example.org,31-05-2021,F,27,NULL,Non-Member,0,0,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Take-Out,Mobile Payment,4.25,3,12.75,Friday,Afternoon
1076,100293,24-10-2025,12:42:30,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP024,Brittany,Moore,Evening,CUS103,Michael,Swanson,woodtravis@example.org,31-05-2021,F,27,LM103,Silver,24,736,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Take-Out,Mobile Payment,5.5,3,16.5,Friday,Afternoon
1077,100293,24-10-2025,12:42:30,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP024,Brittany,Moore,Evening,CUS103,Michael,Swanson,woodtravis@example.org,31-05-2021,F,27,LM103,Gold,27,272,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Take-Out,Mobile Payment,4.5,3,13.5,Friday,Afternoon
1078,100294,06-11-2024,02:35:40,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP014,David,Parks,Morning,CUS019,Lawrence,Beasley,rwalker@example.org,02-10-2021,F,29,LM019,Silver,6,127,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Take-Out,Credit Card,4.25,1,4.25,Wednesday,Evening
1079,100295,28-03-2025,04:20:35,S004,SoHo District,New York,Northeast,40.7231,-74.0026,Premium,EMP009,David,Hobbs,Morning,CUS158,Margaret,Norman,bjones@example.org,30-07-2022,M,36,LM158,Bronze,13,1316,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Drive-Thru,Cash,4.5,3,13.5,Friday,Evening
1080,100296,24-10-2025,23:36:53,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP015,Allen,Le,Morning,CUS036,Tracy,Perry,jason90@example.org,28-11-2020,M,62,NULL,Non-Member,0,0,FALSE,NULL,P012,Bagel,Food,Pastry,Mobile Order,Credit Card,2.75,1,2.75,Friday,Evening
1081,100296,24-10-2025,23:36:53,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP015,Allen,Le,Morning,CUS036,Tracy,Perry,jason90@example.org,28-11-2020,M,62,LM036,Bronze,4,667,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Mobile Order,Credit Card,4.25,1,4.25,Friday,Evening
1082,100297,08-09-2025,07:32:57,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP003,Garrett,Sullivan,Afternoon,CUS116,James,Byrd,oscar78@example.net,16-09-2022,F,56,LM116,Bronze,2,965,FALSE,NULL,P012,Bagel,Food,Pastry,Drive-Thru,Cash,2.75,1,2.75,Monday,Morning
1083,100297,08-09-2025,07:32:57,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP003,Garrett,Sullivan,Morning,CUS116,James,Byrd,oscar78@example.net,16-09-2022,F,56,LM116,Bronze,8,76,FALSE,NULL,P012,Bagel,Food,Pastry,Drive-Thru,Cash,2.75,3,8.25,Monday,Morning
1084,100297,08-09-2025,07:32:57,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP003,Garrett,Sullivan,Afternoon,CUS116,James,Byrd,oscar78@example.net,16-09-2022,F,56,LM116,Gold,24,1240,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Cash,4,3,12,Monday,Morning
1085,100297,08-09-2025,07:32:57,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP003,Garrett,Sullivan,Evening,CUS116,James,Byrd,oscar78@example.net,16-09-2022,F,56,NULL,Non-Member,0,0,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Drive-Thru,Cash,4.75,1,4.75,Monday,Morning
1086,100297,08-09-2025,07:32:57,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP003,Garrett,Sullivan,Afternoon,CUS116,James,Byrd,oscar78@example.net,16-09-2022,F,56,LM116,Bronze,16,1480,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Drive-Thru,Cash,5.5,3,16.5,Monday,Morning
1087,100297,08-09-2025,07:32:57,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP003,Garrett,Sullivan,Morning,CUS116,James,Byrd,oscar78@example.net,16-09-2022,F,56,LM116,Bronze,10,1709,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Cash,3.5,3,10.5,Monday,Morning
1088,100297,08-09-2025,07:32:57,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP003,Garrett,Sullivan,Evening,CUS116,James,Byrd,oscar78@example.net,16-09-2022,F,56,LM116,Silver,16,1843,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Drive-Thru,Cash,5.5,2,11,Monday,Morning
1089,100298,12-06-2025,03:53:15,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP048,Jeffery,Hernandez,Morning,CUS178,Mark,Anderson,alexanderfranklin@example.org,26-11-2021,F,37,NULL,Non-Member,0,0,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Drive-Thru,Cash,3,1,3,Thursday,Evening
1090,100299,24-06-2025,02:39:44,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP030,Jo,Lee,Afternoon,CUS104,Sandra,Miller,epark@example.org,22-02-2021,F,60,LM104,Bronze,16,1095,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Drive-Thru,Mobile Payment,5.5,3,16.5,Tuesday,Evening
1091,100299,24-06-2025,02:39:44,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP030,Jo,Lee,Morning,CUS104,Sandra,Miller,epark@example.org,22-02-2021,F,60,NULL,Non-Member,0,0,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Mobile Payment,4.25,3,12.75,Tuesday,Evening
1092,100299,24-06-2025,02:39:44,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP030,Jo,Lee,Morning,CUS104,Sandra,Miller,epark@example.org,22-02-2021,F,60,LM104,Gold,33,755,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Drive-Thru,Mobile Payment,5.5,3,16.5,Tuesday,Evening
1093,100300,17-11-2024,19:41:11,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP002,Christian,Edwards,Evening,CUS142,Dana,Maxwell,jordan58@example.org,24-07-2021,F,38,LM142,Bronze,5,1845,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Mobile Order,Cash,5.25,1,5.25,Sunday,Evening
1094,100300,17-11-2024,19:41:11,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP002,Christian,Edwards,Afternoon,CUS142,Dana,Maxwell,jordan58@example.org,24-07-2021,F,38,LM142,Gold,21,1937,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Mobile Order,Cash,3.5,3,10.5,Sunday,Evening
1095,100301,08-11-2024,09:38:04,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP032,Ashley,Berry,Evening,CUS134,Debra,Lawrence,brooke27@example.org,06-10-2023,F,44,LM134,Gold,8,380,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Cash,4,1,4,Friday,Morning
1096,100301,08-11-2024,09:38:04,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP032,Ashley,Berry,Afternoon,CUS134,Debra,Lawrence,brooke27@example.org,06-10-2023,F,44,LM134,Bronze,9,114,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Drive-Thru,Cash,4.75,2,9.5,Friday,Morning
1097,100301,08-11-2024,09:38:04,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP032,Ashley,Berry,Afternoon,CUS134,Debra,Lawrence,brooke27@example.org,06-10-2023,F,44,NULL,Non-Member,0,0,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Drive-Thru,Cash,4.75,3,14.25,Friday,Morning
1098,100301,08-11-2024,09:38:04,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP032,Ashley,Berry,Afternoon,CUS134,Debra,Lawrence,brooke27@example.org,06-10-2023,F,44,LM134,Gold,25,840,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Drive-Thru,Cash,4.25,3,12.75,Friday,Morning
1099,100301,08-11-2024,09:38:04,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP032,Ashley,Berry,Afternoon,CUS134,Debra,Lawrence,brooke27@example.org,06-10-2023,F,44,NULL,Non-Member,0,0,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Drive-Thru,Cash,3,1,3,Friday,Morning
1100,100302,18-01-2025,20:20:56,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP034,Nicole,Knox,Morning,CUS132,Daniel,Johnson,stevenpearson@example.org,05-09-2024,M,46,LM132,Silver,5,874,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Cash,3.5,1,3.5,Saturday,Evening
1101,100302,18-01-2025,20:20:56,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP034,Nicole,Knox,Morning,CUS132,Daniel,Johnson,stevenpearson@example.org,05-09-2024,M,46,LM132,Bronze,7,1547,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Drive-Thru,Cash,3.5,2,7,Saturday,Evening
1102,100302,18-01-2025,20:20:56,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP034,Nicole,Knox,Evening,CUS132,Daniel,Johnson,stevenpearson@example.org,05-09-2024,M,46,NULL,Non-Member,0,0,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Cash,4.25,2,8.5,Saturday,Evening
1103,100302,18-01-2025,20:20:56,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP034,Nicole,Knox,Afternoon,CUS132,Daniel,Johnson,stevenpearson@example.org,05-09-2024,M,46,NULL,Non-Member,0,0,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Drive-Thru,Cash,4.5,1,4.5,Saturday,Evening
1104,100302,18-01-2025,20:20:56,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP034,Nicole,Knox,Morning,CUS132,Daniel,Johnson,stevenpearson@example.org,05-09-2024,M,46,NULL,Non-Member,0,0,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Cash,3.5,1,3.5,Saturday,Evening
1105,100303,04-04-2025,11:45:52,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP022,Joshua,Klein,Morning,CUS098,Brooke,Diaz,daniellethompson@example.com,30-05-2021,F,53,LM098,Silver,19,1407,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Dine-In,Cash,4.25,3,12.75,Friday,Morning
1106,100303,04-04-2025,11:45:52,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP022,Joshua,Klein,Evening,CUS098,Brooke,Diaz,daniellethompson@example.com,30-05-2021,F,53,LM098,Bronze,5,1703,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Dine-In,Cash,5.5,1,5.5,Friday,Morning
1107,100303,04-04-2025,11:45:52,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP022,Joshua,Klein,Afternoon,CUS098,Brooke,Diaz,daniellethompson@example.com,30-05-2021,F,53,NULL,Non-Member,0,0,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Dine-In,Cash,4.25,2,8.5,Friday,Morning
1108,100304,08-10-2025,14:25:59,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP044,Tina,Sims,Evening,CUS089,Robert,Fox,john89@example.com,26-12-2022,M,61,LM089,Silver,10,341,TRUE,Free Pastry,P010,Chocolate Croissant,Food,Pastry,Take-Out,Reward,3.5,2,7,Wednesday,Afternoon
1109,100304,08-10-2025,14:25:59,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP044,Tina,Sims,Morning,CUS089,Robert,Fox,john89@example.com,26-12-2022,M,61,NULL,Non-Member,0,0,TRUE,50% Off,P012,Bagel,Food,Pastry,Take-Out,Reward,2.75,2,5.5,Wednesday,Afternoon
1110,100305,06-11-2024,23:58:30,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP039,Paul,Rivera,Morning,CUS177,Jeffrey,Holmes,heathanthony@example.net,22-11-2022,F,60,LM177,Bronze,10,644,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Mobile Order,Credit Card,3.5,3,10.5,Wednesday,Evening
1111,100306,01-08-2025,09:22:25,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP043,Amy,Stevenson,Morning,CUS110,Jennifer,Dunn,mvaldez@example.com,08-02-2023,F,41,LM110,Gold,8,212,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Dine-In,Credit Card,4.25,1,4.25,Friday,Morning
1112,100307,07-04-2025,11:09:06,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP016,Denise,Johnston,Evening,CUS178,Mark,Anderson,alexanderfranklin@example.org,26-11-2021,F,37,LM178,Silver,6,1852,TRUE,50% Off,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Reward,4.25,1,4.25,Monday,Morning
1113,100307,07-04-2025,11:09:06,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP016,Denise,Johnston,Evening,CUS178,Mark,Anderson,alexanderfranklin@example.org,26-11-2021,F,37,LM178,Gold,7,378,TRUE,50% Off,P010,Chocolate Croissant,Food,Pastry,Drive-Thru,Reward,3.5,1,3.5,Monday,Morning
1114,100308,05-11-2024,01:59:08,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP021,Kelly,Jones,Evening,CUS124,Ashley,Stevenson,ncox@example.com,19-01-2022,F,28,LM124,Bronze,7,1948,TRUE,50% Off,P004,Iced Coffee,Cold Beverages,Iced Coffee,Take-Out,Reward,3.75,2,7.5,Tuesday,Evening
1115,100308,05-11-2024,01:59:08,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP021,Kelly,Jones,Evening,CUS124,Ashley,Stevenson,ncox@example.com,19-01-2022,F,28,NULL,Non-Member,0,0,TRUE,Free Pastry,P006,Frappuccino,Cold Beverages,Blended,Take-Out,Reward,5.25,1,5.25,Tuesday,Evening
1116,100308,05-11-2024,01:59:08,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP021,Kelly,Jones,Afternoon,CUS124,Ashley,Stevenson,ncox@example.com,19-01-2022,F,28,NULL,Non-Member,0,0,TRUE,Free Pastry,P011,Breakfast Sandwich,Food,Sandwich,Take-Out,Reward,5.5,1,5.5,Tuesday,Evening
1117,100308,05-11-2024,01:59:08,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP021,Kelly,Jones,Morning,CUS124,Ashley,Stevenson,ncox@example.com,19-01-2022,F,28,LM124,Silver,9,954,TRUE,Free Beverage,P009,Coffee Cake,Food,Pastry,Take-Out,Reward,3,2,6,Tuesday,Evening
1118,100308,05-11-2024,01:59:08,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP021,Kelly,Jones,Evening,CUS124,Ashley,Stevenson,ncox@example.com,19-01-2022,F,28,LM124,Gold,9,1791,TRUE,Free Beverage,P003,Latte,Hot Beverages,Espresso,Take-Out,Reward,4.5,1,4.5,Tuesday,Evening
1119,100309,12-06-2025,23:03:00,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP020,Derek,Gutierrez,Afternoon,CUS161,Shannon,Khan,rachelmurphy@example.org,29-12-2020,F,60,LM161,Silver,24,418,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Mobile Order,Mobile Payment,5.5,3,16.5,Thursday,Evening
1120,100309,12-06-2025,23:03:00,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP020,Derek,Gutierrez,Morning,CUS161,Shannon,Khan,rachelmurphy@example.org,29-12-2020,F,60,NULL,Non-Member,0,0,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Mobile Order,Mobile Payment,5.5,1,5.5,Thursday,Evening
1121,100309,12-06-2025,23:03:00,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP020,Derek,Gutierrez,Evening,CUS161,Shannon,Khan,rachelmurphy@example.org,29-12-2020,F,60,NULL,Non-Member,0,0,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Mobile Order,Mobile Payment,4.5,3,13.5,Thursday,Evening
1122,100309,12-06-2025,23:03:00,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP020,Derek,Gutierrez,Morning,CUS161,Shannon,Khan,rachelmurphy@example.org,29-12-2020,F,60,LM161,Gold,7,768,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Mobile Order,Mobile Payment,3.5,1,3.5,Thursday,Evening
1123,100309,12-06-2025,23:03:00,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP020,Derek,Gutierrez,Afternoon,CUS161,Shannon,Khan,rachelmurphy@example.org,29-12-2020,F,60,LM161,Gold,33,1649,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Mobile Order,Mobile Payment,5.5,3,16.5,Thursday,Evening
1124,100310,18-07-2025,11:30:20,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP047,Jennifer,Sanchez,Evening,CUS033,Emily,Hobbs,rachel51@example.net,02-09-2023,M,57,LM033,Gold,25,1524,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Dine-In,Mobile Payment,4.25,3,12.75,Friday,Morning
1125,100310,18-07-2025,11:30:20,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP047,Jennifer,Sanchez,Afternoon,CUS033,Emily,Hobbs,rachel51@example.net,02-09-2023,M,57,LM033,Silver,23,538,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Dine-In,Mobile Payment,5.25,3,15.75,Friday,Morning
1126,100310,18-07-2025,11:30:20,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP047,Jennifer,Sanchez,Morning,CUS033,Emily,Hobbs,rachel51@example.net,02-09-2023,M,57,LM033,Silver,12,876,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Dine-In,Mobile Payment,4.25,2,8.5,Friday,Morning
1127,100311,08-10-2025,08:06:27,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP006,Julia,Kent,Morning,CUS200,Stephanie,Todd,sallen@example.com,16-06-2022,F,66,LM200,Silver,6,728,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Take-Out,Cash,4.5,1,4.5,Wednesday,Morning
1128,100312,18-12-2024,14:12:19,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP036,Andrea,Boyd,Afternoon,CUS142,Dana,Maxwell,jordan58@example.org,24-07-2021,F,38,LM142,Bronze,10,1305,TRUE,Free Pastry,P001,Caffe Americano,Hot Beverages,Espresso,Mobile Order,Reward,3.5,3,10.5,Wednesday,Afternoon
1129,100313,31-07-2025,05:06:06,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP013,Ashley,Benitez,Morning,CUS189,Robert,Vasquez,gregory22@example.com,27-02-2022,M,18,LM189,Gold,16,714,FALSE,NULL,P012,Bagel,Food,Pastry,Mobile Order,Cash,2.75,3,8.25,Thursday,Morning
1130,100313,31-07-2025,05:06:06,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP013,Ashley,Benitez,Afternoon,CUS189,Robert,Vasquez,gregory22@example.com,27-02-2022,M,18,NULL,Non-Member,0,0,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Mobile Order,Cash,5.25,3,15.75,Thursday,Morning
1131,100313,31-07-2025,05:06:06,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP013,Ashley,Benitez,Afternoon,CUS189,Robert,Vasquez,gregory22@example.com,27-02-2022,M,18,LM189,Gold,10,225,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Mobile Order,Cash,5.25,1,5.25,Thursday,Morning
1132,100314,14-05-2025,17:44:32,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP028,Lisa,Smith,Afternoon,CUS194,Lisa,Miles,jessicaolson@example.org,26-08-2021,F,67,LM194,Gold,25,1741,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Take-Out,Mobile Payment,4.25,3,12.75,Wednesday,Evening
1133,100314,14-05-2025,17:44:32,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP028,Lisa,Smith,Afternoon,CUS194,Lisa,Miles,jessicaolson@example.org,26-08-2021,F,67,LM194,Bronze,3,1489,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Take-Out,Mobile Payment,3.5,1,3.5,Wednesday,Evening
